"region_code","location_code","region_name","country_code","country_name","start","end","start_large","end_large","url"
1510,"AF.GN.1510","Mamou","GN","Guinea",1494633600,1496275199,1486944000,1494719999,"https://ioda.caida.org/ioda/data/events?from=1494633600&until=1496275199&human=true&meta=region/1510"
1511,"AF.GN.1511","Mandiana","GN","Guinea",1494633600,1496275199,1486944000,1494719999,"https://ioda.caida.org/ioda/data/events?from=1494633600&until=1496275199&human=true&meta=region/1511"
1512,"AF.GN.1512","Nzérékoré","GN","Guinea",1494633600,1496275199,1486944000,1494719999,"https://ioda.caida.org/ioda/data/events?from=1494633600&until=1496275199&human=true&meta=region/1512"
1513,"AF.GN.1513","Pita","GN","Guinea",1494633600,1496275199,1486944000,1494719999,"https://ioda.caida.org/ioda/data/events?from=1494633600&until=1496275199&human=true&meta=region/1513"
1514,"AF.GN.1514","Siguiri","GN","Guinea",1494633600,1496275199,1486944000,1494719999,"https://ioda.caida.org/ioda/data/events?from=1494633600&until=1496275199&human=true&meta=region/1514"
1515,"AF.GN.1515","Tougué","GN","Guinea",1494633600,1496275199,1486944000,1494719999,"https://ioda.caida.org/ioda/data/events?from=1494633600&until=1496275199&human=true&meta=region/1515"
1516,"AF.GN.1516","Yomou","GN","Guinea",1494633600,1496275199,1486944000,1494719999,"https://ioda.caida.org/ioda/data/events?from=1494633600&until=1496275199&human=true&meta=region/1516"
1517,"AF.GN.1517","Télimélé","GN","Guinea",1494633600,1496275199,1486944000,1494719999,"https://ioda.caida.org/ioda/data/events?from=1494633600&until=1496275199&human=true&meta=region/1517"
1518,"AF.GM.1518","Central River","GM","Gambia",1532304000,1534118399,1524441600,1532390399,"https://ioda.caida.org/ioda/data/events?from=1532304000&until=1534118399&human=true&meta=region/1518"
1519,"AF.GM.1519","Upper River","GM","Gambia",1532304000,1534118399,1524441600,1532390399,"https://ioda.caida.org/ioda/data/events?from=1532304000&until=1534118399&human=true&meta=region/1519"
1520,"AF.GM.1520","Banjul","GM","Gambia",1532304000,1534118399,1524441600,1532390399,"https://ioda.caida.org/ioda/data/events?from=1532304000&until=1534118399&human=true&meta=region/1520"
1521,"AF.GM.1521","Lower River","GM","Gambia",1532304000,1534118399,1524441600,1532390399,"https://ioda.caida.org/ioda/data/events?from=1532304000&until=1534118399&human=true&meta=region/1521"
1522,"AF.GM.1522","West Coast","GM","Gambia",1532304000,1534118399,1524441600,1532390399,"https://ioda.caida.org/ioda/data/events?from=1532304000&until=1534118399&human=true&meta=region/1522"
1523,"AF.GM.1523","North Bank","GM","Gambia",1532304000,1534118399,1524441600,1532390399,"https://ioda.caida.org/ioda/data/events?from=1532304000&until=1534118399&human=true&meta=region/1523"
2090,"AF.KE.2090","Coast","KE","Kenya",1473724800,1475971199,1465776000,1473811199,"https://ioda.caida.org/ioda/data/events?from=1473724800&until=1475971199&human=true&meta=region/2090"
2091,"AF.KE.2091","Central","KE","Kenya",1473724800,1475971199,1465776000,1473811199,"https://ioda.caida.org/ioda/data/events?from=1473724800&until=1475971199&human=true&meta=region/2091"
2092,"AF.KE.2092","Nairobi","KE","Kenya",1473724800,1475971199,1465776000,1473811199,"https://ioda.caida.org/ioda/data/events?from=1473724800&until=1475971199&human=true&meta=region/2092"
2093,"AF.KE.2093","Nyanza","KE","Kenya",1473724800,1475971199,1465776000,1473811199,"https://ioda.caida.org/ioda/data/events?from=1473724800&until=1475971199&human=true&meta=region/2093"
2094,"AF.KE.2094","Eastern","KE","Kenya",1473724800,1475971199,1465776000,1473811199,"https://ioda.caida.org/ioda/data/events?from=1473724800&until=1475971199&human=true&meta=region/2094"
2095,"AF.KE.2095","Rift Valley","KE","Kenya",1473724800,1475971199,1465776000,1473811199,"https://ioda.caida.org/ioda/data/events?from=1473724800&until=1475971199&human=true&meta=region/2095"
2096,"AF.KE.2096","Western","KE","Kenya",1473724800,1475971199,1465776000,1473811199,"https://ioda.caida.org/ioda/data/events?from=1473724800&until=1475971199&human=true&meta=region/2096"
2097,"AF.KE.2097","North-Eastern","KE","Kenya",1473724800,1475971199,1465776000,1473811199,"https://ioda.caida.org/ioda/data/events?from=1473724800&until=1475971199&human=true&meta=region/2097"
2223,"AF.LR.2223","River Gee","LR","Liberia",1529366400,1531785599,1521417600,1529452799,"https://ioda.caida.org/ioda/data/events?from=1529366400&until=1531785599&human=true&meta=region/2223"
2224,"AF.LR.2224","Gbapolu","LR","Liberia",1529366400,1531785599,1521417600,1529452799,"https://ioda.caida.org/ioda/data/events?from=1529366400&until=1531785599&human=true&meta=region/2224"
2225,"AF.LR.2225","Grand Kru","LR","Liberia",1529366400,1531785599,1521417600,1529452799,"https://ioda.caida.org/ioda/data/events?from=1529366400&until=1531785599&human=true&meta=region/2225"
2226,"AF.LR.2226","Maryland","LR","Liberia",1529366400,1531785599,1521417600,1529452799,"https://ioda.caida.org/ioda/data/events?from=1529366400&until=1531785599&human=true&meta=region/2226"
2227,"AF.LR.2227","Sinoe","LR","Liberia",1529366400,1531785599,1521417600,1529452799,"https://ioda.caida.org/ioda/data/events?from=1529366400&until=1531785599&human=true&meta=region/2227"
2228,"AF.LR.2228","Bomi","LR","Liberia",1529366400,1531785599,1521417600,1529452799,"https://ioda.caida.org/ioda/data/events?from=1529366400&until=1531785599&human=true&meta=region/2228"
2229,"AF.LR.2229","Bong","LR","Liberia",1529366400,1531785599,1521417600,1529452799,"https://ioda.caida.org/ioda/data/events?from=1529366400&until=1531785599&human=true&meta=region/2229"
2230,"AF.LR.2230","Grand Bassa","LR","Liberia",1529366400,1531785599,1521417600,1529452799,"https://ioda.caida.org/ioda/data/events?from=1529366400&until=1531785599&human=true&meta=region/2230"
2231,"AF.LR.2231","Grand Cape Mount","LR","Liberia",1529366400,1531785599,1521417600,1529452799,"https://ioda.caida.org/ioda/data/events?from=1529366400&until=1531785599&human=true&meta=region/2231"
2232,"AF.LR.2232","Lofa","LR","Liberia",1529366400,1531785599,1521417600,1529452799,"https://ioda.caida.org/ioda/data/events?from=1529366400&until=1531785599&human=true&meta=region/2232"
2233,"AF.LR.2233","Montserrado","LR","Liberia",1529366400,1531785599,1521417600,1529452799,"https://ioda.caida.org/ioda/data/events?from=1529366400&until=1531785599&human=true&meta=region/2233"
2234,"AF.LR.2234","Margibi","LR","Liberia",1529366400,1531785599,1521417600,1529452799,"https://ioda.caida.org/ioda/data/events?from=1529366400&until=1531785599&human=true&meta=region/2234"
2235,"AF.LR.2235","Nimba","LR","Liberia",1529366400,1531785599,1521417600,1529452799,"https://ioda.caida.org/ioda/data/events?from=1529366400&until=1531785599&human=true&meta=region/2235"
2236,"AF.LR.2236","River Cess","LR","Liberia",1529366400,1531785599,1521417600,1529452799,"https://ioda.caida.org/ioda/data/events?from=1529366400&until=1531785599&human=true&meta=region/2236"
2237,"AF.LR.2237","Grand Gedeh","LR","Liberia",1529366400,1531785599,1521417600,1529452799,"https://ioda.caida.org/ioda/data/events?from=1529366400&until=1531785599&human=true&meta=region/2237"
2307,"AF.LS.2307","Berea","LS","Lesotho",1511568000,1513036799,1503619200,1511654399,"https://ioda.caida.org/ioda/data/events?from=1511568000&until=1513036799&human=true&meta=region/2307"
2308,"AF.LS.2308","Maseru","LS","Lesotho",1511568000,1513036799,1503619200,1511654399,"https://ioda.caida.org/ioda/data/events?from=1511568000&until=1513036799&human=true&meta=region/2308"
2309,"AF.LS.2309","Mohale's Hoek","LS","Lesotho",1511568000,1513036799,1503619200,1511654399,"https://ioda.caida.org/ioda/data/events?from=1511568000&until=1513036799&human=true&meta=region/2309"
2310,"AF.LS.2310","Quthing","LS","Lesotho",1511568000,1513036799,1503619200,1511654399,"https://ioda.caida.org/ioda/data/events?from=1511568000&until=1513036799&human=true&meta=region/2310"
2311,"AF.LS.2311","Butha-Buthe","LS","Lesotho",1511568000,1513036799,1503619200,1511654399,"https://ioda.caida.org/ioda/data/events?from=1511568000&until=1513036799&human=true&meta=region/2311"
2312,"AF.LS.2312","Leribe","LS","Lesotho",1511568000,1513036799,1503619200,1511654399,"https://ioda.caida.org/ioda/data/events?from=1511568000&until=1513036799&human=true&meta=region/2312"
2313,"AF.LS.2313","Mokhotlong","LS","Lesotho",1511568000,1513036799,1503619200,1511654399,"https://ioda.caida.org/ioda/data/events?from=1511568000&until=1513036799&human=true&meta=region/2313"
2314,"AF.LS.2314","Qacha's Nek","LS","Lesotho",1511568000,1513036799,1503619200,1511654399,"https://ioda.caida.org/ioda/data/events?from=1511568000&until=1513036799&human=true&meta=region/2314"
2315,"AF.LS.2315","Thaba-Tseka","LS","Lesotho",1511568000,1513036799,1503619200,1511654399,"https://ioda.caida.org/ioda/data/events?from=1511568000&until=1513036799&human=true&meta=region/2315"
2316,"AF.LS.2316","Mafeteng","LS","Lesotho",1511568000,1513036799,1503619200,1511654399,"https://ioda.caida.org/ioda/data/events?from=1511568000&until=1513036799&human=true&meta=region/2316"
2451,"AF.MA.2451","Tanger - Tétouan","MA","Morocco",1526169600,1527551999,1518480000,1526255999,"https://ioda.caida.org/ioda/data/events?from=1526169600&until=1527551999&human=true&meta=region/2451"
2452,"AF.MA.2452","Fès - Boulemane","MA","Morocco",1526169600,1527551999,1518480000,1526255999,"https://ioda.caida.org/ioda/data/events?from=1526169600&until=1527551999&human=true&meta=region/2452"
2453,"AF.MA.2453","Taza - Al Hoceima - Taounate","MA","Morocco",1526169600,1527551999,1518480000,1526255999,"https://ioda.caida.org/ioda/data/events?from=1526169600&until=1527551999&human=true&meta=region/2453"
2454,"AF.MA.2454","Gharb - Chrarda - Béni Hssen","MA","Morocco",1526169600,1527551999,1518480000,1526255999,"https://ioda.caida.org/ioda/data/events?from=1526169600&until=1527551999&human=true&meta=region/2454"
2455,"AF.MA.2455","Chaouia - Ouardigha","MA","Morocco",1526169600,1527551999,1518480000,1526255999,"https://ioda.caida.org/ioda/data/events?from=1526169600&until=1527551999&human=true&meta=region/2455"
2456,"AF.MA.2456","Grand Casablanca","MA","Morocco",1526169600,1527551999,1518480000,1526255999,"https://ioda.caida.org/ioda/data/events?from=1526169600&until=1527551999&human=true&meta=region/2456"
2457,"AF.MA.2457","Rabat - Salé - Zemmour - Zaer","MA","Morocco",1526169600,1527551999,1518480000,1526255999,"https://ioda.caida.org/ioda/data/events?from=1526169600&until=1527551999&human=true&meta=region/2457"
2458,"AF.MA.2458","Meknès - Tafilalet","MA","Morocco",1526169600,1527551999,1518480000,1526255999,"https://ioda.caida.org/ioda/data/events?from=1526169600&until=1527551999&human=true&meta=region/2458"
2459,"AF.MA.2459","Tadla - Azilal","MA","Morocco",1526169600,1527551999,1518480000,1526255999,"https://ioda.caida.org/ioda/data/events?from=1526169600&until=1527551999&human=true&meta=region/2459"
2460,"AF.MA.2460","Oriental","MA","Morocco",1526169600,1527551999,1518480000,1526255999,"https://ioda.caida.org/ioda/data/events?from=1526169600&until=1527551999&human=true&meta=region/2460"
2461,"AF.MA.2461","Souss - Massa - Draâ","MA","Morocco",1526169600,1527551999,1518480000,1526255999,"https://ioda.caida.org/ioda/data/events?from=1526169600&until=1527551999&human=true&meta=region/2461"
2462,"AF.MA.2462","Marrakech - Tensift - Al Haouz","MA","Morocco",1526169600,1527551999,1518480000,1526255999,"https://ioda.caida.org/ioda/data/events?from=1526169600&until=1527551999&human=true&meta=region/2462"
2463,"AF.MA.2463","Doukkala - Abda","MA","Morocco",1526169600,1527551999,1518480000,1526255999,"https://ioda.caida.org/ioda/data/events?from=1526169600&until=1527551999&human=true&meta=region/2463"
2464,"AF.MA.2464","Laâyoune - Boujdour - Sakia El Hamra","MA","Morocco",1526169600,1527551999,1518480000,1526255999,"https://ioda.caida.org/ioda/data/events?from=1526169600&until=1527551999&human=true&meta=region/2464"
2465,"AF.MA.2465","Guelmim - Es-Semara","MA","Morocco",1526169600,1527551999,1518480000,1526255999,"https://ioda.caida.org/ioda/data/events?from=1526169600&until=1527551999&human=true&meta=region/2465"
2466,"AF.MA.2466","Oued el Dahab","MA","Morocco",1526169600,1527551999,1518480000,1526255999,"https://ioda.caida.org/ioda/data/events?from=1526169600&until=1527551999&human=true&meta=region/2466"
2508,"AF.MG.2508","Alaotra-Mangoro","MG","Madagascar",1516406400,1519689599,1508457600,1516492799,"https://ioda.caida.org/ioda/data/events?from=1516406400&until=1519689599&human=true&meta=region/2508"
2509,"AF.MG.2509","Amoron'i Mania","MG","Madagascar",1516406400,1519689599,1508457600,1516492799,"https://ioda.caida.org/ioda/data/events?from=1516406400&until=1519689599&human=true&meta=region/2509"
2510,"AF.MG.2510","Analamanga","MG","Madagascar",1516406400,1519689599,1508457600,1516492799,"https://ioda.caida.org/ioda/data/events?from=1516406400&until=1519689599&human=true&meta=region/2510"
2511,"AF.MG.2511","Analanjirofo","MG","Madagascar",1516406400,1519689599,1508457600,1516492799,"https://ioda.caida.org/ioda/data/events?from=1516406400&until=1519689599&human=true&meta=region/2511"
2512,"AF.MG.2512","Androy","MG","Madagascar",1516406400,1519689599,1508457600,1516492799,"https://ioda.caida.org/ioda/data/events?from=1516406400&until=1519689599&human=true&meta=region/2512"
2513,"AF.MG.2513","Anosy","MG","Madagascar",1516406400,1519689599,1508457600,1516492799,"https://ioda.caida.org/ioda/data/events?from=1516406400&until=1519689599&human=true&meta=region/2513"
2514,"AF.MG.2514","Atsimo-Andrefana","MG","Madagascar",1516406400,1519689599,1508457600,1516492799,"https://ioda.caida.org/ioda/data/events?from=1516406400&until=1519689599&human=true&meta=region/2514"
2515,"AF.MG.2515","Atsimo-Atsinanana","MG","Madagascar",1516406400,1519689599,1508457600,1516492799,"https://ioda.caida.org/ioda/data/events?from=1516406400&until=1519689599&human=true&meta=region/2515"
2516,"AF.MG.2516","Atsinanana","MG","Madagascar",1516406400,1519689599,1508457600,1516492799,"https://ioda.caida.org/ioda/data/events?from=1516406400&until=1519689599&human=true&meta=region/2516"
2517,"AF.MG.2517","Betsiboka","MG","Madagascar",1516406400,1519689599,1508457600,1516492799,"https://ioda.caida.org/ioda/data/events?from=1516406400&until=1519689599&human=true&meta=region/2517"
2518,"AF.MG.2518","Boeny","MG","Madagascar",1516406400,1519689599,1508457600,1516492799,"https://ioda.caida.org/ioda/data/events?from=1516406400&until=1519689599&human=true&meta=region/2518"
2519,"AF.MG.2519","Bongolava","MG","Madagascar",1516406400,1519689599,1508457600,1516492799,"https://ioda.caida.org/ioda/data/events?from=1516406400&until=1519689599&human=true&meta=region/2519"
2520,"AF.MG.2520","Diana","MG","Madagascar",1516406400,1519689599,1508457600,1516492799,"https://ioda.caida.org/ioda/data/events?from=1516406400&until=1519689599&human=true&meta=region/2520"
2521,"AF.MG.2521","Haute Matsiatra","MG","Madagascar",1516406400,1519689599,1508457600,1516492799,"https://ioda.caida.org/ioda/data/events?from=1516406400&until=1519689599&human=true&meta=region/2521"
2522,"AF.MG.2522","Ihorombe","MG","Madagascar",1516406400,1519689599,1508457600,1516492799,"https://ioda.caida.org/ioda/data/events?from=1516406400&until=1519689599&human=true&meta=region/2522"
2523,"AF.MG.2523","Itasy","MG","Madagascar",1516406400,1519689599,1508457600,1516492799,"https://ioda.caida.org/ioda/data/events?from=1516406400&until=1519689599&human=true&meta=region/2523"
2524,"AF.MG.2524","Melaky","MG","Madagascar",1516406400,1519689599,1508457600,1516492799,"https://ioda.caida.org/ioda/data/events?from=1516406400&until=1519689599&human=true&meta=region/2524"
2525,"AF.MG.2525","Menabe","MG","Madagascar",1516406400,1519689599,1508457600,1516492799,"https://ioda.caida.org/ioda/data/events?from=1516406400&until=1519689599&human=true&meta=region/2525"
2526,"AF.MG.2526","Sava","MG","Madagascar",1516406400,1519689599,1508457600,1516492799,"https://ioda.caida.org/ioda/data/events?from=1516406400&until=1519689599&human=true&meta=region/2526"
2527,"AF.MG.2527","Sofia","MG","Madagascar",1516406400,1519689599,1508457600,1516492799,"https://ioda.caida.org/ioda/data/events?from=1516406400&until=1519689599&human=true&meta=region/2527"
2528,"AF.MG.2528","Vakinankaratra","MG","Madagascar",1516406400,1519689599,1508457600,1516492799,"https://ioda.caida.org/ioda/data/events?from=1516406400&until=1519689599&human=true&meta=region/2528"
2529,"AF.MG.2529","Vatovavy-Fitovinany","MG","Madagascar",1516406400,1519689599,1508457600,1516492799,"https://ioda.caida.org/ioda/data/events?from=1516406400&until=1519689599&human=true&meta=region/2529"
2670,"AF.ML.2670","Timbuktu","ML","Mali",1486512000,1487980799,1478563200,1486598399,"https://ioda.caida.org/ioda/data/events?from=1486512000&until=1487980799&human=true&meta=region/2670"
2671,"AF.ML.2671","Kidal","ML","Mali",1486512000,1487980799,1478563200,1486598399,"https://ioda.caida.org/ioda/data/events?from=1486512000&until=1487980799&human=true&meta=region/2671"
2672,"AF.ML.2672","Gao","ML","Mali",1486512000,1487980799,1478563200,1486598399,"https://ioda.caida.org/ioda/data/events?from=1486512000&until=1487980799&human=true&meta=region/2672"
2673,"AF.ML.2673","Bamako","ML","Mali",1486512000,1487980799,1478563200,1486598399,"https://ioda.caida.org/ioda/data/events?from=1486512000&until=1487980799&human=true&meta=region/2673"
2674,"AF.ML.2674","Kayes","ML","Mali",1486512000,1487980799,1478563200,1486598399,"https://ioda.caida.org/ioda/data/events?from=1486512000&until=1487980799&human=true&meta=region/2674"
2675,"AF.ML.2675","Sikasso","ML","Mali",1486512000,1487980799,1478563200,1486598399,"https://ioda.caida.org/ioda/data/events?from=1486512000&until=1487980799&human=true&meta=region/2675"
2676,"AF.ML.2676","Mopti","ML","Mali",1486512000,1487980799,1478563200,1486598399,"https://ioda.caida.org/ioda/data/events?from=1486512000&until=1487980799&human=true&meta=region/2676"
2677,"AF.ML.2677","Ségou","ML","Mali",1486512000,1487980799,1478563200,1486598399,"https://ioda.caida.org/ioda/data/events?from=1486512000&until=1487980799&human=true&meta=region/2677"
2678,"AF.ML.2678","Koulikoro","ML","Mali",1486512000,1487980799,1478563200,1486598399,"https://ioda.caida.org/ioda/data/events?from=1486512000&until=1487980799&human=true&meta=region/2678"
2809,"AF.MZ.2809","Tete","MZ","Mozambique",1528848000,1536019199,1520899200,1528934399,"https://ioda.caida.org/ioda/data/events?from=1528848000&until=1536019199&human=true&meta=region/2809"
2810,"AF.MZ.2810","Manica","MZ","Mozambique",1528848000,1536019199,1520899200,1528934399,"https://ioda.caida.org/ioda/data/events?from=1528848000&until=1536019199&human=true&meta=region/2810"
2811,"AF.MZ.2811","Cabo Delgado","MZ","Mozambique",1528848000,1536019199,1520899200,1528934399,"https://ioda.caida.org/ioda/data/events?from=1528848000&until=1536019199&human=true&meta=region/2811"
2812,"AF.MZ.2812","Niassa","MZ","Mozambique",1528848000,1536019199,1520899200,1528934399,"https://ioda.caida.org/ioda/data/events?from=1528848000&until=1536019199&human=true&meta=region/2812"
2813,"AF.MZ.2813","Nampula","MZ","Mozambique",1528848000,1536019199,1520899200,1528934399,"https://ioda.caida.org/ioda/data/events?from=1528848000&until=1536019199&human=true&meta=region/2813"
2814,"AF.MZ.2814","Gaza","MZ","Mozambique",1528848000,1536019199,1520899200,1528934399,"https://ioda.caida.org/ioda/data/events?from=1528848000&until=1536019199&human=true&meta=region/2814"
2815,"AF.MZ.2815","Sofala","MZ","Mozambique",1528848000,1536019199,1520899200,1528934399,"https://ioda.caida.org/ioda/data/events?from=1528848000&until=1536019199&human=true&meta=region/2815"
2816,"AF.MZ.2816","Zambezia","MZ","Mozambique",1528848000,1536019199,1520899200,1528934399,"https://ioda.caida.org/ioda/data/events?from=1528848000&until=1536019199&human=true&meta=region/2816"
2817,"AF.MZ.2817","Inhambane","MZ","Mozambique",1528848000,1536019199,1520899200,1528934399,"https://ioda.caida.org/ioda/data/events?from=1528848000&until=1536019199&human=true&meta=region/2817"
2818,"AF.MZ.2818","Maputo","MZ","Mozambique",1528848000,1536019199,1520899200,1528934399,"https://ioda.caida.org/ioda/data/events?from=1528848000&until=1536019199&human=true&meta=region/2818"
2819,"AF.MZ.2819","Maputo","MZ","Mozambique",1528848000,1536019199,1520899200,1528934399,"https://ioda.caida.org/ioda/data/events?from=1528848000&until=1536019199&human=true&meta=region/2819"
2837,"AF.MU.2837","Agaléga","MU","Mauritius",1506729600,1509580799,1498780800,1506815999,"https://ioda.caida.org/ioda/data/events?from=1506729600&until=1509580799&human=true&meta=region/2837"
2838,"AF.MU.2838","Beau Bassin-Rose Hill","MU","Mauritius",1506729600,1509580799,1498780800,1506815999,"https://ioda.caida.org/ioda/data/events?from=1506729600&until=1509580799&human=true&meta=region/2838"
2839,"AF.MU.2839","Cargados Carajos Shoals","MU","Mauritius",1506729600,1509580799,1498780800,1506815999,"https://ioda.caida.org/ioda/data/events?from=1506729600&until=1509580799&human=true&meta=region/2839"
2840,"AF.MU.2840","Curepipe","MU","Mauritius",1506729600,1509580799,1498780800,1506815999,"https://ioda.caida.org/ioda/data/events?from=1506729600&until=1509580799&human=true&meta=region/2840"
2841,"AF.MU.2841","Flacq","MU","Mauritius",1506729600,1509580799,1498780800,1506815999,"https://ioda.caida.org/ioda/data/events?from=1506729600&until=1509580799&human=true&meta=region/2841"
2842,"AF.MU.2842","Grand Port","MU","Mauritius",1506729600,1509580799,1498780800,1506815999,"https://ioda.caida.org/ioda/data/events?from=1506729600&until=1509580799&human=true&meta=region/2842"
2843,"AF.MU.2843","Moka","MU","Mauritius",1506729600,1509580799,1498780800,1506815999,"https://ioda.caida.org/ioda/data/events?from=1506729600&until=1509580799&human=true&meta=region/2843"
2844,"AF.MU.2844","Pamplemousses","MU","Mauritius",1506729600,1509580799,1498780800,1506815999,"https://ioda.caida.org/ioda/data/events?from=1506729600&until=1509580799&human=true&meta=region/2844"
2845,"AF.MU.2845","Plaines Wilhems","MU","Mauritius",1506729600,1509580799,1498780800,1506815999,"https://ioda.caida.org/ioda/data/events?from=1506729600&until=1509580799&human=true&meta=region/2845"
2846,"AF.MU.2846","Port Louis","MU","Mauritius",1506729600,1509580799,1498780800,1506815999,"https://ioda.caida.org/ioda/data/events?from=1506729600&until=1509580799&human=true&meta=region/2846"
2847,"AF.MU.2847","Port Louis city","MU","Mauritius",1506729600,1509580799,1498780800,1506815999,"https://ioda.caida.org/ioda/data/events?from=1506729600&until=1509580799&human=true&meta=region/2847"
2848,"AF.MU.2848","Quatre Bornes","MU","Mauritius",1506729600,1509580799,1498780800,1506815999,"https://ioda.caida.org/ioda/data/events?from=1506729600&until=1509580799&human=true&meta=region/2848"
2849,"AF.MU.2849","Rivière du Rempart","MU","Mauritius",1506729600,1509580799,1498780800,1506815999,"https://ioda.caida.org/ioda/data/events?from=1506729600&until=1509580799&human=true&meta=region/2849"
2850,"AF.MU.2850","Rivière Noire","MU","Mauritius",1506729600,1509580799,1498780800,1506815999,"https://ioda.caida.org/ioda/data/events?from=1506729600&until=1509580799&human=true&meta=region/2850"
2851,"AF.MU.2851","Rodrigues","MU","Mauritius",1506729600,1509580799,1498780800,1506815999,"https://ioda.caida.org/ioda/data/events?from=1506729600&until=1509580799&human=true&meta=region/2851"
2852,"AF.MU.2852","Savanne","MU","Mauritius",1506729600,1509580799,1498780800,1506815999,"https://ioda.caida.org/ioda/data/events?from=1506729600&until=1509580799&human=true&meta=region/2852"
2853,"AF.MU.2853","Vacoas-Phoenix","MU","Mauritius",1506729600,1509580799,1498780800,1506815999,"https://ioda.caida.org/ioda/data/events?from=1506729600&until=1509580799&human=true&meta=region/2853"
2854,"AF.MW.2854","Chitipa","MW","Malawi",1482710400,1487116799,1474848000,1482796799,"https://ioda.caida.org/ioda/data/events?from=1482710400&until=1487116799&human=true&meta=region/2854"
2855,"AF.MW.2855","Chitipa","MW","Malawi",1482710400,1487116799,1474848000,1482796799,"https://ioda.caida.org/ioda/data/events?from=1482710400&until=1487116799&human=true&meta=region/2855"
2856,"AF.MW.2856","Kasungu","MW","Malawi",1482710400,1487116799,1474848000,1482796799,"https://ioda.caida.org/ioda/data/events?from=1482710400&until=1487116799&human=true&meta=region/2856"
2857,"AF.MW.2857","Mzimba","MW","Malawi",1482710400,1487116799,1474848000,1482796799,"https://ioda.caida.org/ioda/data/events?from=1482710400&until=1487116799&human=true&meta=region/2857"
2858,"AF.MW.2858","Nkhata Bay","MW","Malawi",1482710400,1487116799,1474848000,1482796799,"https://ioda.caida.org/ioda/data/events?from=1482710400&until=1487116799&human=true&meta=region/2858"
2859,"AF.MW.2859","Nkhotakota","MW","Malawi",1482710400,1487116799,1474848000,1482796799,"https://ioda.caida.org/ioda/data/events?from=1482710400&until=1487116799&human=true&meta=region/2859"
2860,"AF.MW.2860","Rumphi","MW","Malawi",1482710400,1487116799,1474848000,1482796799,"https://ioda.caida.org/ioda/data/events?from=1482710400&until=1487116799&human=true&meta=region/2860"
2861,"AF.MW.2861","Machinga","MW","Malawi",1482710400,1487116799,1474848000,1482796799,"https://ioda.caida.org/ioda/data/events?from=1482710400&until=1487116799&human=true&meta=region/2861"
2862,"AF.MW.2862","Dedza","MW","Malawi",1482710400,1487116799,1474848000,1482796799,"https://ioda.caida.org/ioda/data/events?from=1482710400&until=1487116799&human=true&meta=region/2862"
2863,"AF.MW.2863","Dowa","MW","Malawi",1482710400,1487116799,1474848000,1482796799,"https://ioda.caida.org/ioda/data/events?from=1482710400&until=1487116799&human=true&meta=region/2863"
2864,"AF.MW.2864","Lilongwe","MW","Malawi",1482710400,1487116799,1474848000,1482796799,"https://ioda.caida.org/ioda/data/events?from=1482710400&until=1487116799&human=true&meta=region/2864"
2865,"AF.MW.2865","Mangochi","MW","Malawi",1482710400,1487116799,1474848000,1482796799,"https://ioda.caida.org/ioda/data/events?from=1482710400&until=1487116799&human=true&meta=region/2865"
2866,"AF.MW.2866","Mchinji","MW","Malawi",1482710400,1487116799,1474848000,1482796799,"https://ioda.caida.org/ioda/data/events?from=1482710400&until=1487116799&human=true&meta=region/2866"
2867,"AF.MW.2867","Ntcheu","MW","Malawi",1482710400,1487116799,1474848000,1482796799,"https://ioda.caida.org/ioda/data/events?from=1482710400&until=1487116799&human=true&meta=region/2867"
2868,"AF.MW.2868","Ntchisi","MW","Malawi",1482710400,1487116799,1474848000,1482796799,"https://ioda.caida.org/ioda/data/events?from=1482710400&until=1487116799&human=true&meta=region/2868"
2869,"AF.MW.2869","Salima","MW","Malawi",1482710400,1487116799,1474848000,1482796799,"https://ioda.caida.org/ioda/data/events?from=1482710400&until=1487116799&human=true&meta=region/2869"
2870,"AF.MW.2870","Balaka","MW","Malawi",1482710400,1487116799,1474848000,1482796799,"https://ioda.caida.org/ioda/data/events?from=1482710400&until=1487116799&human=true&meta=region/2870"
2871,"AF.MW.2871","Chikwawa","MW","Malawi",1482710400,1487116799,1474848000,1482796799,"https://ioda.caida.org/ioda/data/events?from=1482710400&until=1487116799&human=true&meta=region/2871"
2872,"AF.MW.2872","Chiradzulu","MW","Malawi",1482710400,1487116799,1474848000,1482796799,"https://ioda.caida.org/ioda/data/events?from=1482710400&until=1487116799&human=true&meta=region/2872"
2873,"AF.MW.2873","Thyolo","MW","Malawi",1482710400,1487116799,1474848000,1482796799,"https://ioda.caida.org/ioda/data/events?from=1482710400&until=1487116799&human=true&meta=region/2873"
2874,"AF.MW.2874","Nsanje","MW","Malawi",1482710400,1487116799,1474848000,1482796799,"https://ioda.caida.org/ioda/data/events?from=1482710400&until=1487116799&human=true&meta=region/2874"
2875,"AF.MW.2875","Zomba","MW","Malawi",1482710400,1487116799,1474848000,1482796799,"https://ioda.caida.org/ioda/data/events?from=1482710400&until=1487116799&human=true&meta=region/2875"
2876,"AF.MW.2876","Blantyre","MW","Malawi",1482710400,1487116799,1474848000,1482796799,"https://ioda.caida.org/ioda/data/events?from=1482710400&until=1487116799&human=true&meta=region/2876"
